HeatingDemand,HeatingEnergy,CoolingDemand,CoolingEnergy,IndoorAir,OutsideTemp,SolarGains,COP
0.0,0.0,0.0,0.0,24.766029140949776,12.236501,10.313132317175558,
0.0,0.0,0.0,0.0,24.86199592034727,12.0365,218.17609371577691,
0.0,0.0,0.0,0.0,25.01266348047186,11.986501,324.4067267424323,
0.0,0.0,0.0,0.0,25.43857971311804,12.736501,605.2107323622057,
0.0,0.0,0.0,0.0,25.896729152556958,13.5865,681.1008369874653,
0.0,0.0,0.0,0.0,26.148861358165504,13.936501,476.62062114396343,
0.0,0.0,0.0,0.0,26.280177199768076,12.986501,496.67014033422555,
0.0,0.0,0.0,0.0,26.81696576817844,15.186501,542.030583214074,
0.0,0.0,0.0,0.0,26.916961381253905,14.7865,341.29080230948534,
0.0,0.0,0.0,0.0,26.952695912627156,14.686501,167.4735091582131,
0.0,0.0,0.0,0.0,26.75394880304003,12.986501,93.1,
0.0,0.0,0.0,0.0,26.758788944476468,13.2865,54.599999999999994,
0.0,0.0,0.0,0.0,26.53250106424228,11.8865,16.799999999999997,
0.0,0.0,0.0,0.0,26.373609128251047,11.2865,0.0,
0.0,0.0,0.0,0.0,26.212610183584964,10.736501,0.0,
0.0,0.0,0.0,0.0,26.08042620693778,10.486501,0.0,
0.0,0.0,0.0,0.0,25.970969653362268,10.436501,0.0,
0.0,0.0,0.0,0.0,25.86940479309058,10.436501,0.0,
0.0,0.0,0.0,0.0,25.911470480808337,11.5365,0.0,
0.0,0.0,0.0,0.0,25.780999185630808,11.0865,0.0,
0.0,0.0,0.0,0.0,25.610516509783057,10.3865,0.0,
0.0,0.0,0.0,0.0,25.510253893679334,10.3365,0.0,
0.0,0.0,0.0,0.0,25.456138001208874,10.6365,0.0,
0.0,0.0,0.0,0.0,25.288959100502147,9.986501,0.0,
0.0,0.0,0.0,0.0,25.239501900288587,10.3365,2.0999999999999996,
0.0,0.0,0.0,0.0,25.250788356609938,10.7865,57.79687568158636,
0.0,0.0,0.0,0.0,25.51619317237275,11.8865,302.0532554176851,
0.0,0.0,0.0,0.0,25.77206637752649,12.3865,421.6190275733051,
0.0,0.0,0.0,0.0,25.8906175811503,12.5365,303.64579840814383,
0.0,0.0,0.0,0.0,25.740134293461026,11.436501,119.47636018222953,
0.0,0.0,0.0,0.0,25.799652538668305,12.236501,65.8,
0.0,0.0,0.0,0.0,26.036835237328514,13.0365,286.09399024691294,
0.0,0.0,0.0,0.0,25.83999522342599,11.3865,138.16911575427852,
0.0,0.0,0.0,0.0,25.771256236920127,11.186501,75.20129001912672,
0.0,0.0,0.0,0.0,25.64245287705975,10.5865,53.9,
0.0,0.0,0.0,0.0,25.473595660924882,9.936501,17.5,
0.0,0.0,0.0,0.0,25.34665313694244,9.736501,4.199999999999999,
0.0,0.0,0.0,0.0,25.229768589959168,9.6365,0.0,
0.0,0.0,0.0,0.0,25.113914432663446,9.5365,0.0,
0.0,0.0,0.0,0.0,24.998454452588447,9.436501,0.0,
0.0,0.0,0.0,0.0,24.87824947983152,9.3865,0.0,
0.0,0.0,0.0,0.0,24.742393634931062,9.1365,0.0,
0.0,0.0,0.0,0.0,24.635770399647328,9.1365,0.0,
0.0,0.0,0.0,0.0,24.512555600836837,8.986501,0.0,
0.0,0.0,0.0,0.0,24.401502810157854,8.936501,0.0,
0.0,0.0,0.0,0.0,24.304795310319022,8.986501,0.0,
0.0,0.0,0.0,0.0,24.198906321234407,8.936501,0.0,
0.0,0.0,0.0,0.0,24.140578048982384,8.8865,0.0,
0.0,0.0,0.0,0.0,24.150581401539206,8.8865,3.5,
0.0,0.0,0.0,0.0,24.329224371294778,9.1365,30.726756076721315,
0.0,0.0,0.0,0.0,24.47966065118141,9.6365,138.45525163801676,
0.0,0.0,0.0,0.0,24.319374601637996,9.5865,67.89999999999999,
0.0,0.0,0.0,0.0,24.229300990747895,9.6365,74.55041689602352,
0.0,0.0,0.0,0.0,24.332624528505573,9.736501,112.43533268699028,
0.0,0.0,0.0,0.0,24.536326881093366,9.3365,187.34279573816085,
0.0,0.0,0.0,0.0,24.63254422854759,9.7865,102.29848338883195,
0.0,0.0,0.0,0.0,24.446988094344146,9.986501,111.27128949809236,
0.0,0.0,0.0,0.0,24.342411241828657,9.736501,79.8,
0.0,0.0,0.0,0.0,24.23719236448919,9.3365,57.4,
0.0,0.0,0.0,0.0,24.108653192985933,8.936501,29.4,
0.0,0.0,0.0,0.0,23.954660835425745,8.486501,5.6,
0.0,0.0,0.0,0.0,23.818577132158996,8.236501,0.0,
0.0,0.0,0.0,0.0,23.667648277640904,7.8865,0.0,
0.0,0.0,0.0,0.0,23.537427385012638,7.7365,0.0,
0.0,0.0,0.0,0.0,23.547821339588644,8.686501,0.0,
0.0,0.0,0.0,0.0,23.414806591281867,8.3365,0.0,
0.0,0.0,0.0,0.0,23.28922670932773,8.0865,0.0,
0.0,0.0,0.0,0.0,23.115656947736785,7.4865,0.0,
0.0,0.0,0.0,0.0,22.969971969732544,7.1865,0.0,
0.0,0.0,0.0,0.0,22.801209780550654,6.7365,0.0,
0.0,0.0,0.0,0.0,22.61904361077031,6.2365,0.0,
0.0,0.0,0.0,0.0,22.50080524482382,5.9365,0.0,
0.0,0.0,0.0,0.0,22.439278602182096,5.6365,2.8,
0.0,0.0,0.0,0.0,22.491312571581194,5.2865,14.0,
0.0,0.0,0.0,0.0,22.473980967270837,5.3364997,47.599999999999994,
0.0,0.0,0.0,0.0,22.273691794355152,5.2865,73.44468020533378,
0.0,0.0,0.0,0.0,22.212271180451015,5.6865,133.59145287249586,
0.0,0.0,0.0,0.0,22.497948118424592,6.9365,245.4648554380811,
0.0,0.0,0.0,0.0,22.56436932208319,5.4865,246.60619028226833,
0.0,0.0,0.0,0.0,22.734557626106376,6.5864997,169.0372267564341,
0.0,0.0,0.0,0.0,22.506705222340948,6.7365,120.2627017176942,
0.0,0.0,0.0,0.0,22.460284009418125,7.0864997,101.68792988058526,
0.0,0.0,0.0,0.0,22.456114958888453,7.4865,87.5,
0.0,0.0,0.0,0.0,22.453623795830495,7.9365,62.99999999999999,
0.0,0.0,0.0,0.0,22.135610903693568,6.0365,21.0,
0.0,0.0,0.0,0.0,21.783255818048534,4.2365,0.7,
0.0,0.0,0.0,0.0,21.67318886058687,4.5864997,0.0,
0.0,0.0,0.0,0.0,21.36299904852288,3.2865,0.0,
0.0,0.0,0.0,0.0,21.060277449127206,2.2364998,0.0,
0.0,0.0,0.0,0.0,20.803121817515567,1.6865,0.0,
0.0,0.0,0.0,0.0,20.480962318677026,0.6865,0.0,
0.0,0.0,0.0,0.0,20.193266746543543,0.086500004,0.0,
700.0,301.7552574411973,0.0,0.0,22.141967067711256,-0.2635,0.0,2.3197607423174995
700.0,306.67552980456657,0.0,0.0,22.1695347060158,-0.91349995,0.0,2.2825427266599494
0.0,0.0,0.0,0.0,20.064382025114337,-0.8135,0.0,
700.0,303.6371672815119,0.0,0.0,22.123469328730753,-0.5135,0.0,2.3053831198175
0.0,0.0,0.0,0.0,20.265231796986406,0.2865,58.99094273527328,
0.0,0.0,0.0,0.0,20.76489262072706,2.0865002,390.6217694568378,
0.0,0.0,0.0,0.0,21.2987295727437,3.8865,655.6741083996159,
0.0,0.0,0.0,0.0,21.771484185737705,5.7365,836.4050860337235,
0.0,0.0,0.0,0.0,22.291454037437944,7.1365,919.5625368094283,
0.0,0.0,0.0,0.0,22.907894977890585,8.0365,908.5165348273423,
0.0,0.0,0.0,0.0,23.5791357180441,8.8865,812.4485881935552,
0.0,0.0,0.0,0.0,23.95227772117689,9.236501,637.59836168376,
0.0,0.0,0.0,0.0,23.898798153741318,9.3865,421.1956211157392,
0.0,0.0,0.0,0.0,23.833289822827613,9.2865,176.04985030432516,
0.0,0.0,0.0,0.0,23.70817051601866,8.8365,56.0,
0.0,0.0,0.0,0.0,23.539351226703353,8.0365,44.099999999999994,
0.0,0.0,0.0,0.0,23.226204467058132,6.3364997,22.4,
0.0,0.0,0.0,0.0,22.943790904543842,5.2365,0.7,
0.0,0.0,0.0,0.0,22.682213703472065,4.4365,0.0,
0.0,0.0,0.0,0.0,22.40735598339348,3.6365,0.0,
0.0,0.0,0.0,0.0,22.12585997891722,2.8865,0.0,
0.0,0.0,0.0,0.0,21.84554731070199,2.2364998,0.0,
0.0,0.0,0.0,0.0,21.60735764275431,1.9865,0.0,
0.0,0.0,0.0,0.0,21.298321252399205,1.1865,0.0,
0.0,0.0,0.0,0.0,21.009151769989337,0.6365,0.0,
0.0,0.0,0.0,0.0,20.694257674992222,-0.0635,0.0,
0.0,0.0,0.0,0.0,20.369791921805255,-0.7635,0.0,
0.0,0.0,0.0,0.0,20.05650846148597,-1.6635,0.0,
0.0,0.0,0.0,0.0,20.017796972647492,-1.1135,63.774974171108965,
0.0,0.0,0.0,0.0,20.509963971609967,0.8365,394.4129795852079,
0.0,0.0,0.0,0.0,21.09272536968149,3.1865,660.9897026936982,
0.0,0.0,0.0,0.0,21.530322741151984,5.1865,776.2640398274067,
0.0,0.0,0.0,0.0,21.93648258954419,6.1865,827.1050230985709,
0.0,0.0,0.0,0.0,22.528874742351693,7.0864997,875.496784017618,
0.0,0.0,0.0,0.0,23.14362155570775,7.8364997,762.5950648414477,
0.0,0.0,0.0,0.0,23.56031194842592,8.6365,628.6501062744231,
0.0,0.0,0.0,0.0,23.52779472301514,9.0365,410.6683005713397,
0.0,0.0,0.0,0.0,23.494770405563976,9.186501,173.66692609467938,
0.0,0.0,0.0,0.0,23.41088307730935,8.986501,60.199999999999996,
0.0,0.0,0.0,0.0,23.280632224868654,8.3865,47.599999999999994,
0.0,0.0,0.0,0.0,22.809411408193935,5.3364997,23.099999999999998,
0.0,0.0,0.0,0.0,22.410259176160626,3.4365,1.4,
0.0,0.0,0.0,0.0,22.02089377001623,1.8865,0.0,
0.0,0.0,0.0,0.0,21.69267971433286,1.0365,0.0,
0.0,0.0,0.0,0.0,21.454119649889545,0.9865,0.0,
0.0,0.0,0.0,0.0,21.15610693604379,0.4365,0.0,
0.0,0.0,0.0,0.0,20.903142565196188,0.2865,0.0,
0.0,0.0,0.0,0.0,20.633495562242793,-0.013500005,0.0,
0.0,0.0,0.0,0.0,20.31178275900802,-0.7135,0.0,
0.0,0.0,0.0,0.0,20.006323468144096,-1.2135,0.0,
700.0,309.36180726651287,0.0,0.0,21.965842737873658,-1.2635,0.0,2.2627227523175
700.0,314.41968181316696,0.0,0.0,22.019105004836963,-1.9135,0.0,2.2263237338174995
0.0,0.0,0.0,0.0,20.260036747454564,-0.16350001,72.81928437304299,
0.0,0.0,0.0,0.0,20.874494833975362,2.5365,408.675935213356,
0.0,0.0,0.0,0.0,21.52841357813432,5.1865,663.2512989897052,
0.0,0.0,0.0,0.0,22.068791655672573,7.3865,832.3693255974772,
0.0,0.0,0.0,0.0,22.60348163471604,8.686501,909.8761850305656,
0.0,0.0,0.0,0.0,23.217474191903015,9.3865,895.4693565474414,
0.0,0.0,0.0,0.0,23.859922016494952,9.8865,795.5012741628599,
0.0,0.0,0.0,0.0,24.305297263166523,10.686501,629.11601559011,
0.0,0.0,0.0,0.0,24.27102851040005,10.8365,407.68699723013935,
0.0,0.0,0.0,0.0,24.244565847494794,10.8865,163.03546990656432,
0.0,0.0,0.0,0.0,24.182953689479955,10.686501,56.0,
0.0,0.0,0.0,0.0,24.07589552678201,10.0865,46.9,
0.0,0.0,0.0,0.0,23.653881621670525,7.2365,24.5,
0.0,0.0,0.0,0.0,23.338485913513917,5.7865,1.4,
0.0,0.0,0.0,0.0,22.945974589341276,3.9365,0.0,
0.0,0.0,0.0,0.0,22.568752854596045,2.4864998,0.0,
0.0,0.0,0.0,0.0,22.267490456590007,1.8365,0.0,
0.0,0.0,0.0,0.0,22.034527383974478,1.7865,0.0,
0.0,0.0,0.0,0.0,21.96004595604653,2.9365,0.0,
0.0,0.0,0.0,0.0,21.896756768955502,3.9365,0.0,
0.0,0.0,0.0,0.0,21.705961028997343,3.7364998,0.0,
0.0,0.0,0.0,0.0,21.611145422274923,4.2865,0.0,
0.0,0.0,0.0,0.0,21.577253902924387,5.1865,0.0,
0.0,0.0,0.0,0.0,21.521676429999705,5.7365,0.0,
0.0,0.0,0.0,0.0,21.452449575881282,6.0365,4.8999999999999995,
0.0,0.0,0.0,0.0,21.426810775729862,6.4865,28.0,
0.0,0.0,0.0,0.0,21.438344881589725,7.0365,51.099999999999994,
0.0,0.0,0.0,0.0,21.397208412984686,7.0864997,53.199999999999996,
0.0,0.0,0.0,0.0,21.382891293307466,7.2365,70.69999999999999,
0.0,0.0,0.0,0.0,21.403170859768156,7.5365,90.79426161800173,
0.0,0.0,0.0,0.0,21.40065189189197,7.7365,70.42889819351899,
0.0,0.0,0.0,0.0,21.402306104086964,7.8865,74.19999999999999,
0.0,0.0,0.0,0.0,21.381682200775742,7.9365,55.88912766187403,
0.0,0.0,0.0,0.0,21.43081128902751,8.5365,48.3,
0.0,0.0,0.0,0.0,21.497623004815686,9.1365,52.5,
0.0,0.0,0.0,0.0,21.538583976016522,9.5865,24.5,
0.0,0.0,0.0,0.0,21.53365067321578,9.5865,21.0,
0.0,0.0,0.0,0.0,21.438906511814118,8.986501,1.4,
0.0,0.0,0.0,0.0,21.371974918530455,8.686501,0.0,
0.0,0.0,0.0,0.0,21.280212271639808,8.236501,0.0,
0.0,0.0,0.0,0.0,21.224443111504286,8.1365,0.0,
0.0,0.0,0.0,0.0,21.09702155389867,7.4865,0.0,
0.0,0.0,0.0,0.0,20.995095053489806,7.1365,0.0,
0.0,0.0,0.0,0.0,20.899830629642842,6.8865,0.0,
0.0,0.0,0.0,0.0,20.787892465588477,6.5365,0.0,
0.0,0.0,0.0,0.0,20.65720948091259,6.0864997,0.0,
0.0,0.0,0.0,0.0,20.505762217580823,5.5365,0.0,
0.0,0.0,0.0,0.0,20.363650820279553,5.1365,0.0,
0.0,0.0,0.0,0.0,20.356222604689634,5.5864997,46.6259619621784,
0.0,0.0,0.0,0.0,20.61333023969437,7.1365,219.4780196320571,
0.0,0.0,0.0,0.0,20.881969229011617,8.3365,291.36698427354094,
0.0,0.0,0.0,0.0,21.089432032417974,9.236501,239.89258152353577,
0.0,0.0,0.0,0.0,21.445368312152663,10.236501,401.2688349600451,
0.0,0.0,0.0,0.0,21.541654135903816,10.436501,183.713355004636,
0.0,0.0,0.0,0.0,21.614454842877386,10.1365,193.0900127940995,
0.0,0.0,0.0,0.0,21.728361862610864,9.936501,249.68087697972337,
0.0,0.0,0.0,0.0,21.76805477692341,9.8865,137.0643612270442,
0.0,0.0,0.0,0.0,21.852718883399742,10.1365,125.92837770627736,
0.0,0.0,0.0,0.0,21.812624569689685,9.5865,85.39999999999999,
0.0,0.0,0.0,0.0,21.746017268013482,9.0365,56.699999999999996,
0.0,0.0,0.0,0.0,21.660813990934745,8.5865,22.4,
0.0,0.0,0.0,0.0,21.56992069755297,8.236501,1.4,
0.0,0.0,0.0,0.0,21.45543601473108,7.7365,0.0,
0.0,0.0,0.0,0.0,21.36364276222881,7.4865,0.0,
0.0,0.0,0.0,0.0,21.21019202913184,6.7865,0.0,
0.0,0.0,0.0,0.0,21.158607651840285,6.9865,0.0,
0.0,0.0,0.0,0.0,20.856719359613592,5.1865,0.0,
0.0,0.0,0.0,0.0,20.793394799111375,5.5365,0.0,
0.0,0.0,0.0,0.0,20.66337617638522,5.2865,0.0,
0.0,0.0,0.0,0.0,20.56885896657579,5.3364997,0.0,
0.0,0.0,0.0,0.0,20.400966661410138,4.7865,0.0,
0.0,0.0,0.0,0.0,20.39802740592396,5.2365,0.0,
0.0,0.0,0.0,0.0,20.52372550393585,6.0365,19.16742842033645,
0.0,0.0,0.0,0.0,20.812730422579765,6.9365,45.19957053807291,
0.0,0.0,0.0,0.0,21.109045592509837,8.2865,147.5101360669735,
0.0,0.0,0.0,0.0,21.14568687569366,8.986501,143.26257765077082,
0.0,0.0,0.0,0.0,21.23098295532575,9.5865,149.90162774100926,
0.0,0.0,0.0,0.0,21.538104208402494,10.436501,178.27303715513827,
0.0,0.0,0.0,0.0,22.110698961587502,11.5365,331.6176516145382,
0.0,0.0,0.0,0.0,22.449314328141238,12.2865,262.1806506231331,
0.0,0.0,0.0,0.0,22.460017265568172,12.686501,223.92034292210698,
0.0,0.0,0.0,0.0,22.567072363221595,12.8865,158.04027227774972,
0.0,0.0,0.0,0.0,22.688521478282833,13.1365,104.3,
0.0,0.0,0.0,0.0,22.735664013358473,12.8865,73.5,
0.0,0.0,0.0,0.0,22.6307601864454,11.736501,24.5,
0.0,0.0,0.0,0.0,22.426983725348215,10.0865,1.4,
0.0,0.0,0.0,0.0,22.266625049525388,9.0365,0.0,
0.0,0.0,0.0,0.0,22.071530378080194,7.8865,0.0,
0.0,0.0,0.0,0.0,21.72442343072809,5.7365,0.0,
0.0,0.0,0.0,0.0,21.576235374352862,5.4865,0.0,
0.0,0.0,0.0,0.0,21.406275012004777,5.0864997,0.0,
0.0,0.0,0.0,0.0,21.17928578357632,4.2865,0.0,
0.0,0.0,0.0,0.0,20.976538105298687,3.7865,0.0,
0.0,0.0,0.0,0.0,20.792058004702962,3.4864998,0.0,
0.0,0.0,0.0,0.0,20.559809307955554,2.8365002,0.0,
0.0,0.0,0.0,0.0,20.42748847999,2.6865,0.0,
0.0,0.0,0.0,0.0,20.612373569696732,4.1365,77.22762019500486,
0.0,0.0,0.0,0.0,21.253526015338444,6.5365,361.6971364365451,
0.0,0.0,0.0,0.0,21.948120063171793,9.1365,590.9061374541441,
0.0,0.0,0.0,0.0,22.52876489905941,11.2865,757.3438063156934,
0.0,0.0,0.0,0.0,23.173950164685163,12.986501,855.7330967672734,
0.0,0.0,0.0,0.0,23.920411908475373,14.3865,811.2629201706486,
0.0,0.0,0.0,0.0,24.374367136010957,13.936501,525.4396012955344,
0.0,0.0,0.0,0.0,24.86133688332069,15.0865,439.38868002105806,
0.0,0.0,0.0,0.0,24.824626453423324,15.0865,253.03800519106304,
0.0,0.0,0.0,0.0,24.816128051884828,14.5865,125.45215512910156,
0.0,0.0,0.0,0.0,24.894997595890786,14.5365,111.3,
0.0,0.0,0.0,0.0,24.90680625777632,14.186501,71.39999999999999,
0.0,0.0,0.0,0.0,24.741433432476896,12.686501,32.9,
0.0,0.0,0.0,0.0,24.533724718757227,11.236501,2.0999999999999996,
0.0,0.0,0.0,0.0,24.43286574910771,10.8365,0.0,
0.0,0.0,0.0,0.0,24.27997969629876,10.0865,0.0,
0.0,0.0,0.0,0.0,24.16356412520895,9.736501,0.0,
0.0,0.0,0.0,0.0,24.054170647500058,9.486501,0.0,
0.0,0.0,0.0,0.0,23.960524091874692,9.3865,0.0,
0.0,0.0,0.0,0.0,23.77692479573825,8.5865,0.0,
0.0,0.0,0.0,0.0,23.629316616449977,8.186501,0.0,
0.0,0.0,0.0,0.0,23.48826295182149,7.8865,0.0,
0.0,0.0,0.0,0.0,23.311189184092466,7.3364997,0.0,
0.0,0.0,0.0,0.0,23.235157531468175,7.2865,0.0,
0.0,0.0,0.0,0.0,23.35206958093443,8.1365,25.514659196565546,
0.0,0.0,0.0,0.0,23.667593700069766,9.2865,64.79917173814194,
0.0,0.0,0.0,0.0,23.9409355996618,10.686501,127.16218549045362,
0.0,0.0,0.0,0.0,24.02605214253943,11.736501,159.77705604774374,
0.0,0.0,0.0,0.0,24.151250398005722,12.686501,150.84088646457013,
0.0,0.0,0.0,0.0,24.615088100378465,14.3865,241.3248887718199,
0.0,0.0,0.0,0.0,25.276565460078984,15.736501,396.02492247301547,
0.0,0.0,0.0,0.0,25.406978862870652,15.3865,140.82472330899935,
0.0,0.0,0.0,0.0,25.1494528191466,14.3365,73.51522421579236,
0.0,0.0,0.0,0.0,25.140476839280918,14.186501,60.34684667230346,
0.0,0.0,0.0,0.0,24.893130972930642,12.1365,22.4,
0.0,0.0,0.0,0.0,24.813187411632676,11.686501,24.5,
0.0,0.0,0.0,0.0,24.73447735412773,11.436501,2.8,
0.0,0.0,0.0,0.0,24.65322106947226,11.186501,0.7,
0.0,0.0,0.0,0.0,24.58042249450647,11.0365,0.0,
0.0,0.0,0.0,0.0,24.396770280084052,10.0365,0.0,
0.0,0.0,0.0,0.0,24.301864760046524,9.8865,0.0,
0.0,0.0,0.0,0.0,24.1671064742295,9.436501,0.0,
0.0,0.0,0.0,0.0,24.082238187345688,9.436501,0.0,
0.0,0.0,0.0,0.0,23.89685636170381,8.6365,0.0,
0.0,0.0,0.0,0.0,23.73468208477425,8.1365,0.0,
0.0,0.0,0.0,0.0,23.538455585549926,7.4365,0.0,
0.0,0.0,0.0,0.0,23.361777609385634,6.9865,0.0,
0.0,0.0,0.0,0.0,23.224478066047705,6.5365,0.0,
0.0,0.0,0.0,0.0,23.31554605554332,6.8865,107.94248299491093,
0.0,0.0,0.0,0.0,23.844305265211737,8.186501,408.26258263936427,
0.0,0.0,0.0,0.0,24.378221592215922,9.486501,643.6130470860888,
0.0,0.0,0.0,0.0,24.75712708090228,10.736501,718.180234738295,
0.0,0.0,0.0,0.0,25.18812800767986,11.8365,748.3094628829451,
0.0,0.0,0.0,0.0,25.82229019852156,12.8365,814.2273438184048,
0.0,0.0,0.0,0.0,26.259521215011834,11.936501,710.4921945494765,
0.0,0.0,0.0,0.0,26.66583001939218,12.8365,548.2976628713269,
0.0,0.0,0.0,0.0,26.530760562095384,12.8365,279.5795688149359,
0.0,0.0,0.0,0.0,26.373374446675463,11.936501,132.1582088273277,
0.0,0.0,0.0,0.0,26.373484043788388,11.986501,131.6,
0.0,0.0,0.0,0.0,26.19097604374307,10.936501,69.3,
0.0,0.0,0.0,0.0,26.001083247136073,10.1365,30.099999999999998,
0.0,0.0,0.0,0.0,25.80171712927669,9.486501,2.0999999999999996,
0.0,0.0,0.0,0.0,25.64508902588556,9.236501,0.0,
0.0,0.0,0.0,0.0,25.480031590160852,8.936501,0.0,
0.0,0.0,0.0,0.0,25.311620080960456,8.6365,0.0,
0.0,0.0,0.0,0.0,25.17842163627076,8.6365,0.0,
0.0,0.0,0.0,0.0,24.958738855826642,7.9365,0.0,
0.0,0.0,0.0,0.0,24.823326832042433,7.9865,0.0,
0.0,0.0,0.0,0.0,24.7117650516558,8.186501,0.0,
0.0,0.0,0.0,0.0,24.58229122056344,8.186501,0.0,
0.0,0.0,0.0,0.0,24.500932748910838,8.5365,0.0,
0.0,0.0,0.0,0.0,24.444397756028547,8.6365,0.0,
0.0,0.0,0.0,0.0,24.47366827929004,8.8865,4.8999999999999995,
0.0,0.0,0.0,0.0,24.563468172768346,8.5865,16.099999999999998,
0.0,0.0,0.0,0.0,24.460250698896445,7.8364997,28.0,
0.0,0.0,0.0,0.0,24.301745915377712,8.1365,46.199999999999996,
0.0,0.0,0.0,0.0,24.83991155390452,10.5365,597.0536713413351,
0.0,0.0,0.0,0.0,25.266436929656834,11.436501,533.2990262577833,
0.0,0.0,0.0,0.0,25.743446300318222,11.3865,580.8657803268696,
0.0,0.0,0.0,0.0,25.565765059863583,9.1365,260.4281030400992,
0.0,0.0,0.0,0.0,25.579495093109756,10.6365,249.25245658789493,
0.0,0.0,0.0,0.0,25.600926482653826,11.0865,179.094105487015,
0.0,0.0,0.0,0.0,25.563242700664972,11.236501,70.69999999999999,
0.0,0.0,0.0,0.0,25.448645122623063,10.736501,50.4,
0.0,0.0,0.0,0.0,25.227518291812377,9.5365,35.699999999999996,
0.0,0.0,0.0,0.0,24.923577589754295,8.0365,3.5,
0.0,0.0,0.0,0.0,24.752532548675735,7.7865,0.0,
0.0,0.0,0.0,0.0,24.63134535825972,7.9365,0.0,
0.0,0.0,0.0,0.0,24.38220602317998,7.0365,0.0,
0.0,0.0,0.0,0.0,24.15537334031567,6.4365,0.0,
0.0,0.0,0.0,0.0,24.07961378178377,7.0864997,0.0,
0.0,0.0,0.0,0.0,23.912856063062215,6.8865,0.0,
0.0,0.0,0.0,0.0,23.74527208928081,6.6865,0.0,
0.0,0.0,0.0,0.0,23.641021664526722,6.9865,0.0,
0.0,0.0,0.0,0.0,23.45702375757177,6.5864997,0.0,
0.0,0.0,0.0,0.0,23.261243348040786,6.1365,0.0,
0.0,0.0,0.0,0.0,23.226159093963673,6.6865,56.342060682272255,
0.0,0.0,0.0,0.0,23.359751919486612,7.7365,199.1558838473381,
0.0,0.0,0.0,0.0,23.61520891606825,8.736501,382.8080373018739,
0.0,0.0,0.0,0.0,23.96352896966326,9.686501,539.127301367697,
0.0,0.0,0.0,0.0,24.444289124445366,10.8865,696.4217721200604,
0.0,0.0,0.0,0.0,24.813879639705622,11.5865,635.2768685963545,
0.0,0.0,0.0,0.0,25.116070287491876,11.7865,605.6594605325799,
0.0,0.0,0.0,0.0,25.43551293333223,12.6365,506.9056924487157,
0.0,0.0,0.0,0.0,25.627341075831403,13.0865,355.85901813350745,
0.0,0.0,0.0,0.0,25.61459847831505,12.986501,119.65501214395563,
0.0,0.0,0.0,0.0,25.498552745979815,12.0365,81.19999999999999,
0.0,0.0,0.0,0.0,25.330321996367896,10.936501,55.3,
0.0,0.0,0.0,0.0,25.10741682456827,9.6365,41.3,
0.0,0.0,0.0,0.0,24.77013017222276,7.8364997,4.199999999999999,
0.0,0.0,0.0,0.0,24.53368706923049,7.0864997,0.0,
0.0,0.0,0.0,0.0,24.24660683214893,6.0365,0.0,
0.0,0.0,0.0,0.0,23.98546191595177,5.3364997,0.0,
0.0,0.0,0.0,0.0,23.713409496043344,4.6365,0.0,
0.0,0.0,0.0,0.0,23.533343352564696,4.7365,0.0,
0.0,0.0,0.0,0.0,23.238373594725626,3.8865,0.0,
0.0,0.0,0.0,0.0,22.98733406255,3.4864998,0.0,
0.0,0.0,0.0,0.0,22.71976434893364,2.9864998,0.0,
0.0,0.0,0.0,0.0,22.45924556919916,2.5865002,0.0,
0.0,0.0,0.0,0.0,22.233743487135097,2.4864998,0.0,
0.0,0.0,0.0,0.0,22.304855233479042,4.0365,119.02938443650959,
0.0,0.0,0.0,0.0,22.606578652033793,6.3865,276.8971464534143,
0.0,0.0,0.0,0.0,23.139898511281338,8.986501,526.4459510454683,
0.0,0.0,0.0,0.0,23.770566306289787,10.936501,767.375670977529,
0.0,0.0,0.0,0.0,24.264595299233985,11.7865,777.1271369255933,
0.0,0.0,0.0,0.0,24.726036255873492,12.5865,728.2499536470739,
0.0,0.0,0.0,0.0,25.121882284213214,13.3365,619.5956782199979,
0.0,0.0,0.0,0.0,25.34458926103619,13.486501,443.9330275692317,
0.0,0.0,0.0,0.0,25.50489622126149,13.5865,327.9829292525449,
0.0,0.0,0.0,0.0,25.512104733720278,13.3865,138.93538671065613,
0.0,0.0,0.0,0.0,25.477899717914315,13.0365,74.19999999999999,
0.0,0.0,0.0,0.0,25.398750063234246,12.436501,53.199999999999996,
0.0,0.0,0.0,0.0,25.082647999225376,10.186501,30.799999999999997,
0.0,0.0,0.0,0.0,24.73551794060957,8.186501,4.199999999999999,
0.0,0.0,0.0,0.0,24.495806243933043,7.3364997,0.0,
0.0,0.0,0.0,0.0,24.170983707554946,5.9365,0.0,
0.0,0.0,0.0,0.0,23.947716494125917,5.5365,0.0,
0.0,0.0,0.0,0.0,23.9060604039685,6.5864997,0.0,
0.0,0.0,0.0,0.0,23.570840888797957,5.1365,0.0,
0.0,0.0,0.0,0.0,23.52861008924623,6.1865,0.0,
0.0,0.0,0.0,0.0,23.455800950272682,6.7865,0.0,
0.0,0.0,0.0,0.0,23.425369878236623,7.5864997,0.0,
0.0,0.0,0.0,0.0,23.274472597554304,7.2865,0.0,
0.0,0.0,0.0,0.0,23.153213294036163,6.8865,0.0,
0.0,0.0,0.0,0.0,23.1266639323101,6.7865,5.6,
0.0,0.0,0.0,0.0,23.26740353632476,6.9365,33.599999999999994,
